0.012440
0.024863
0.037251
0.049587
0.061854
0.074035
0.086112
0.098070
0.109891
0.121559
0.133058
0.144371
0.155483
0.166379
0.177042
0.187459
0.197615
0.207496
0.217087
0.226376
0.235349
0.243995
0.252301
0.260255
0.267846
0.275065
0.281900
0.288342
0.294383
0.300013
0.305226
0.310013
0.314368
0.318285
0.321759
0.324785
0.327358
0.329475
0.331132
0.332329
0.333062
0.333332
0.333137
0.332478
0.331355
0.329771
0.327728
0.325228
0.322274
0.318872
0.315026
0.310740
0.306022
0.300877
0.295313
0.289338
0.282959
0.276186
0.269029
0.261497
0.253600
0.245350
0.236758
0.227836
0.218597
0.209053
0.199218
0.189106
0.178729
0.168104
0.157245
0.146167
0.134885
0.123415
0.111773
0.099975
0.088038
0.075979
0.063813
0.051559
0.039233
0.026852
0.014434
0.001995
-0.010446
-0.022873
-0.035267
-0.047613
-0.059892
-0.072088
-0.084183
-0.096161
-0.108005
-0.119699
-0.131226
-0.142570
-0.153715
-0.164647
-0.175348
-0.185806
-0.196004
-0.205930
-0.215569
-0.224907
-0.233932
-0.242631
-0.250992
-0.259003
-0.266654
-0.273932
-0.280830
-0.287336
-0.293441
-0.299138
-0.304418
-0.309274
-0.313699
-0.317687
-0.321232
-0.324330
-0.326976
-0.329166
-0.330898
-0.332168
-0.332976
-0.333320
-0.333199
-0.332615
-0.331567
-0.330056
-0.328086
-0.325659
-0.322779
-0.319448
-0.315673
-0.311457
-0.306808
-0.301731
-0.296234
-0.290324
-0.284009
-0.277299
-0.270203
-0.262730
-0.254891
-0.246697
-0.238159
-0.229289
-0.220100
-0.210604
-0.200815
-0.190746
-0.180411
-0.169825
-0.159003
-0.147958
-0.136708
-0.125267
-0.113652
-0.101878
-0.089962
-0.077921
-0.065772
-0.053530
-0.041214
-0.028841
-0.016428
-0.003992
0.008450
0.020881
0.033282
0.045636
0.057927
0.070138
0.082250
0.094248
0.106115
0.117834
0.129389
0.140763
0.151941
0.162908
0.173648
0.184145
0.194387
0.204357
0.214042
0.223430
0.232506
0.241258
0.249674
0.257742
0.265451
0.272790
0.279750
0.286319
0.292489
0.298252
0.303600
0.308524
0.313018
0.317077
0.320693
0.323863
0.326582
0.328845
0.330651
0.331996
0.332878
0.333296
0.333250
0.332740
0.331766
0.330330
0.328433
0.326079
0.323271
0.320012
0.316308
0.312162
0.307582
0.302574
0.297143
0.291299
0.285049
0.278401
0.271366
0.263953
0.256172
0.248034
0.239551
0.230733
0.221595
0.212147
0.202404
0.192379
0.182086
0.171539
0.160753
0.149743
0.138525
0.127114
0.115525
0.103776
0.091882
0.079860
0.067726
0.055499
0.043194
0.030828
0.018420
0.005986
-0.006456
-0.018889
-0.031296
-0.043659
